worker_ID,tweet_ID,more_novel,equally_novel,less_novel,NA
33721948,entity/text/news/tweet/38914,0,1,0,0
20043586,entity/text/news/tweet/38914,0,0,0,1
6344072,entity/text/news/tweet/38914,0,0,0,1
28103910,entity/text/news/tweet/38914,0,1,0,0
23804661,entity/text/news/tweet/38914,0,1,0,0
3587109,entity/text/news/tweet/38914,0,1,0,0
31184650,entity/text/news/tweet/38914,0,1,0,0
25257275,entity/text/news/tweet/38914,0,0,0,1
33500282,entity/text/news/tweet/38914,1,0,0,0
21490235,entity/text/news/tweet/38914,0,0,1,0
20312760,entity/text/news/tweet/38914,0,0,1,0
32338429,entity/text/news/tweet/38914,0,1,0,0
21665495,entity/text/news/tweet/38914,0,0,0,1
16682358,entity/text/news/tweet/38914,1,0,0,0
32799278,entity/text/news/tweet/38914,0,1,0,0
33189780,entity/text/news/tweet/38914,1,0,0,0
32352104,entity/text/news/tweet/38914,0,1,0,0
33386576,entity/text/news/tweet/38914,1,0,0,0
33793607,entity/text/news/tweet/38914,0,1,0,0
17950689,entity/text/news/tweet/38784,0,1,0,0
22141613,entity/text/news/tweet/38784,0,0,0,1
28884030,entity/text/news/tweet/38784,0,0,0,1
29849805,entity/text/news/tweet/38784,1,0,0,0
4711962,entity/text/news/tweet/38784,0,1,0,0
32306192,entity/text/news/tweet/38784,0,1,0,0
32053642,entity/text/news/tweet/38784,0,0,1,0
30779198,entity/text/news/tweet/38784,1,0,0,0
4688131,entity/text/news/tweet/38784,1,0,0,0
20113482,entity/text/news/tweet/38784,1,0,0,0
31304413,entity/text/news/tweet/38784,0,1,0,0
22535866,entity/text/news/tweet/38784,1,0,0,0
22222103,entity/text/news/tweet/38784,0,1,0,0
29155723,entity/text/news/tweet/38784,1,0,0,0
30901412,entity/text/news/tweet/38784,0,1,0,0
23804661,entity/text/news/tweet/38984,0,1,0,0
3587109,entity/text/news/tweet/38984,0,1,0,0
31184650,entity/text/news/tweet/38984,0,1,0,0
25257275,entity/text/news/tweet/38984,0,1,0,0
33500282,entity/text/news/tweet/38984,1,0,0,0
21490235,entity/text/news/tweet/38984,0,1,0,0
20312760,entity/text/news/tweet/38984,0,0,1,0
32338429,entity/text/news/tweet/38984,0,1,0,0
21665495,entity/text/news/tweet/38984,0,1,0,0
16682358,entity/text/news/tweet/38984,0,1,0,0
32799278,entity/text/news/tweet/38984,0,1,0,0
33189780,entity/text/news/tweet/38984,1,0,0,0
32352104,entity/text/news/tweet/38984,0,1,0,0
33386576,entity/text/news/tweet/38984,0,0,1,0
33793607,entity/text/news/tweet/38984,0,1,0,0
22141613,entity/text/news/tweet/38948,0,0,0,1
17950689,entity/text/news/tweet/38948,0,0,0,1
28884030,entity/text/news/tweet/38948,0,0,0,1
29849805,entity/text/news/tweet/38948,0,0,0,1
4711962,entity/text/news/tweet/38948,0,1,0,0
32306192,entity/text/news/tweet/38948,0,0,0,1
32053642,entity/text/news/tweet/38948,0,0,0,1
13581319,entity/text/news/tweet/38948,0,0,0,1
33903622,entity/text/news/tweet/38948,0,0,0,1
28524232,entity/text/news/tweet/38948,0,0,0,1
33721948,entity/text/news/tweet/38948,0,0,0,1
20043586,entity/text/news/tweet/38948,0,0,0,1
28103910,entity/text/news/tweet/38948,0,1,0,0
30779198,entity/text/news/tweet/38948,0,0,0,1
4688131,entity/text/news/tweet/38948,0,0,0,1
17950689,entity/text/news/tweet/38948,0,0,0,1
22141613,entity/text/news/tweet/38948,0,0,0,1
28884030,entity/text/news/tweet/38948,0,0,0,1
29849805,entity/text/news/tweet/38948,0,0,0,1
4711962,entity/text/news/tweet/38948,0,1,0,0
32306192,entity/text/news/tweet/38948,0,1,0,0
32053642,entity/text/news/tweet/38948,0,0,0,1
33565158,entity/text/news/tweet/38948,0,0,0,1
28524232,entity/text/news/tweet/38948,1,0,0,0
13581319,entity/text/news/tweet/38948,0,0,0,1
33903622,entity/text/news/tweet/38948,0,0,0,1
33721948,entity/text/news/tweet/38948,0,0,0,1
20043586,entity/text/news/tweet/38948,0,0,0,1
6344072,entity/text/news/tweet/38948,0,0,0,1
28103910,entity/text/news/tweet/38948,0,1,0,0
32338429,entity/text/news/tweet/38616,0,1,0,0
20312760,entity/text/news/tweet/38616,1,0,0,0
21665495,entity/text/news/tweet/38616,0,1,0,0
16682358,entity/text/news/tweet/38616,0,0,1,0
32799278,entity/text/news/tweet/38616,0,0,0,1
33189780,entity/text/news/tweet/38616,1,0,0,0
32352104,entity/text/news/tweet/38616,0,1,0,0
33386576,entity/text/news/tweet/38616,1,0,0,0
33793607,entity/text/news/tweet/38616,0,1,0,0
16101132,entity/text/news/tweet/38616,0,0,0,1
6344072,entity/text/news/tweet/38616,0,1,0,0
9653950,entity/text/news/tweet/38616,0,1,0,0
19294877,entity/text/news/tweet/38616,0,1,0,0
22166359,entity/text/news/tweet/38616,0,0,1,0
29216552,entity/text/news/tweet/38616,0,1,0,0
17950689,entity/text/news/tweet/38741,0,1,0,0
22141613,entity/text/news/tweet/38741,0,0,0,1
28884030,entity/text/news/tweet/38741,0,0,0,1
29849805,entity/text/news/tweet/38741,0,0,1,0
4711962,entity/text/news/tweet/38741,0,1,0,0
32306192,entity/text/news/tweet/38741,0,1,0,0
32053642,entity/text/news/tweet/38741,0,0,1,0
30779198,entity/text/news/tweet/38741,1,0,0,0
4688131,entity/text/news/tweet/38741,1,0,0,0
20113482,entity/text/news/tweet/38741,0,0,1,0
31304413,entity/text/news/tweet/38741,0,1,0,0
22535866,entity/text/news/tweet/38741,0,0,1,0
22222103,entity/text/news/tweet/38741,0,1,0,0
29155723,entity/text/news/tweet/38741,1,0,0,0
20312760,entity/text/news/tweet/38741,0,0,1,0
30901412,entity/text/news/tweet/38897,0,0,1,0
26602053,entity/text/news/tweet/38897,0,0,1,0
23804661,entity/text/news/tweet/38897,0,1,0,0
3587109,entity/text/news/tweet/38897,0,1,0,0
31184650,entity/text/news/tweet/38897,0,1,0,0
25257275,entity/text/news/tweet/38897,0,1,0,0
14571439,entity/text/news/tweet/38897,0,1,0,0
33500282,entity/text/news/tweet/38897,0,0,1,0
21490235,entity/text/news/tweet/38897,0,1,0,0
16654434,entity/text/news/tweet/38897,0,1,0,0
20312760,entity/text/news/tweet/38897,1,0,0,0
32338429,entity/text/news/tweet/38897,0,1,0,0
21665495,entity/text/news/tweet/38897,0,1,0,0
16682358,entity/text/news/tweet/38897,0,1,0,0
33386576,entity/text/news/tweet/38897,1,0,0,0
22141613,entity/text/news/tweet/38897,0,0,0,1
17950689,entity/text/news/tweet/38897,0,1,0,0
28884030,entity/text/news/tweet/38897,0,0,0,1
29849805,entity/text/news/tweet/38897,0,0,1,0
4711962,entity/text/news/tweet/38897,0,1,0,0
32306192,entity/text/news/tweet/38897,0,1,0,0
32053642,entity/text/news/tweet/38897,0,0,1,0
13581319,entity/text/news/tweet/38897,1,0,0,0
33903622,entity/text/news/tweet/38897,0,1,0,0
28524232,entity/text/news/tweet/38897,0,0,1,0
33721948,entity/text/news/tweet/38897,0,1,0,0
20043586,entity/text/news/tweet/38897,0,1,0,0
28103910,entity/text/news/tweet/38897,0,1,0,0
30779198,entity/text/news/tweet/38897,0,1,0,0
4688131,entity/text/news/tweet/38897,0,0,1,0
32338429,entity/text/news/tweet/38897,0,1,0,0
21665495,entity/text/news/tweet/38897,0,1,0,0
16682358,entity/text/news/tweet/38897,0,1,0,0
32799278,entity/text/news/tweet/38897,0,1,0,0
33189780,entity/text/news/tweet/38897,1,0,0,0
32352104,entity/text/news/tweet/38897,0,1,0,0
33386576,entity/text/news/tweet/38897,1,0,0,0
33793607,entity/text/news/tweet/38897,0,1,0,0
16101132,entity/text/news/tweet/38897,0,0,0,1
6344072,entity/text/news/tweet/38897,0,1,0,0
9653950,entity/text/news/tweet/38897,0,1,0,0
19294877,entity/text/news/tweet/38897,0,1,0,0
22166359,entity/text/news/tweet/38897,0,0,1,0
29216552,entity/text/news/tweet/38897,0,1,0,0
33900189,entity/text/news/tweet/38897,0,0,1,0
20113482,entity/text/news/tweet/38583,1,0,0,0
31304413,entity/text/news/tweet/38583,0,0,1,0
22535866,entity/text/news/tweet/38583,0,0,1,0
22222103,entity/text/news/tweet/38583,0,1,0,0
29155723,entity/text/news/tweet/38583,0,1,0,0
30901412,entity/text/news/tweet/38583,0,0,1,0
26602053,entity/text/news/tweet/38583,0,0,1,0
23804661,entity/text/news/tweet/38583,0,0,1,0
3587109,entity/text/news/tweet/38583,0,1,0,0
31184650,entity/text/news/tweet/38583,0,1,0,0
25257275,entity/text/news/tweet/38583,0,1,0,0
14571439,entity/text/news/tweet/38583,0,1,0,0
33500282,entity/text/news/tweet/38583,0,0,1,0
21490235,entity/text/news/tweet/38583,0,1,0,0
16654434,entity/text/news/tweet/38583,0,0,1,0
17950689,entity/text/news/tweet/38807,0,1,0,0
22141613,entity/text/news/tweet/38807,0,0,0,1
28884030,entity/text/news/tweet/38807,0,0,0,1
29849805,entity/text/news/tweet/38807,0,1,0,0
4711962,entity/text/news/tweet/38807,0,1,0,0
32306192,entity/text/news/tweet/38807,0,1,0,0
32053642,entity/text/news/tweet/38807,1,0,0,0
33565158,entity/text/news/tweet/38807,0,1,0,0
28524232,entity/text/news/tweet/38807,1,0,0,0
13581319,entity/text/news/tweet/38807,0,0,1,0
33903622,entity/text/news/tweet/38807,0,1,0,0
33721948,entity/text/news/tweet/38807,0,1,0,0
20043586,entity/text/news/tweet/38807,0,1,0,0
6344072,entity/text/news/tweet/38807,0,1,0,0
28103910,entity/text/news/tweet/38807,0,1,0,0
