29096504,0.48741116882902963
29688905,0.7011494252873564
7051387,0.37065071987824516
31613324,0.43549662918015003
29155723,0.35815241900291467
19302668,0.6522823807194933
21490235,0.5906283908192989
33727304,0.43049340108946116
28103910,0.6478404111820569
25257275,0.6876267748478702
27753923,0.44666752061365644
20043586,0.35669942005099325
33761260,0.4331910436358942
23503585,0.32184915391644786
4688131,0.3950101710106018
30137403,0.31931661102375036
15577915,0.3683116706037682
33453357,0.4630158183885616
33565158,0.38594145846442135
33721948,0.6456096381304137
24449707,0.3553834791070526
30901412,0.39717722937537175
31184650,0.7236533957845434
33725995,0.31870113836780495
33294824,0.47636041510614635
4711962,0.6537678207739308
9653950,0.33772787940245574
33538351,0.37403869613555196
2143114,0.6259351620947631
33903622,0.3708320912603024
18672993,0.5346539064050627
29248520,0.36925505050505053
32352104,0.7167755991285403
20312760,0.3483467579779055
22535866,0.6204986149584487
21665495,0.6458852867830424
33467170,0.6556106887451596
31304413,0.5930815202520648
17950689,0.40398242956447306
22141613,0.22942643391521197
16101132,0.3311401515151514
6344072,0.5061811631525095
33500282,0.3186715405594241
27042527,0.3413444792755137
32987272,0.703889637554743
27934334,0.35651606389047125
32338429,0.5975368113541416
33057016,0.36159168309061257
18990100,0.3590768190702549
31065274,0.4083732701435007
19294877,0.33537278817168914
13581319,0.3437587113118305
3587109,0.5321175746383504
22222103,0.5157760095660503
33939124,0.32391435459424456
32053642,0.33269479677780833
20113482,0.3564493852100805
29849805,0.4576308510364168
33793607,0.4238040324848287
28884030,0.25761772853185594
